State Code,State Name,District Code,District Name,Sub District Code,Sub District Name,Village Code,Village Name,CD Block Code,CD Block Name,Gram Panchayat Code,Gram Panchayat Name,
29,KARNATAKA,564,Haveri,05490,Savanur ,604014,Shevalalpur,0058,Savanur,,CHILLUR BADNI,
29,KARNATAKA,564,Haveri,05490,Savanur ,604015,Vadnikoppa,0058,Savanur,,KADAKOLA,
29,KARNATAKA,564,Haveri,05490,Savanur ,604016,Kadakola,0058,Savanur,,KADAKOLA,
29,KARNATAKA,564,Haveri,05490,Savanur ,604017,Kaliwal,0058,Savanur,,ICHANGI,
29,KARNATAKA,564,Haveri,05490,Savanur ,604018,Bhairapur,0058,Savanur,,ICHANGI,
29,KARNATAKA,564,Haveri,05490,Savanur ,604019,Ichangi,0058,Savanur,,ICHANGI,
29,KARNATAKA,564,Haveri,05490,Savanur ,604020,Krishnapur,0058,Savanur,,KADAKOLA,
29,KARNATAKA,564,Haveri,05490,Savanur ,604021,Hattimattur,0058,Savanur,,HATTIMATTUR,
29,KARNATAKA,564,Haveri,05490,Savanur ,604022,Jallapur,0058,Savanur,,JALLAPUR,
29,KARNATAKA,564,Haveri,05490,Savanur ,604023,Kalalkond,0058,Savanur,,JALLAPUR,
29,KARNATAKA,564,Haveri,05490,Savanur ,604024,Ichala Yellapur,0058,Savanur,,HIREMARALIHALLI,
29,KARNATAKA,564,Haveri,05490,Savanur ,604025,Hiremaralihalli,0058,Savanur,,HIREMARALIHALLI,
29,KARNATAKA,564,Haveri,05490,Savanur ,604026,Chikkamaralihalli,0058,Savanur,,HIREMARALIHALLI,
29,KARNATAKA,564,Haveri,05490,Savanur ,604027,Dombaramattur,0058,Savanur,,HIREMARALIHALLI,
29,KARNATAKA,564,Haveri,05490,Savanur ,604028,Kamal Bangadi Timmapur,0058,Savanur,,HIREMARALIHALLI,
29,KARNATAKA,564,Haveri,05490,Savanur ,604029,Kalasur,0058,Savanur,,KALASUR,
29,KARNATAKA,564,Haveri,05490,Savanur ,604030,Mantagani,0058,Savanur,,KALASUR,
29,KARNATAKA,564,Haveri,05490,Savanur ,604031,Kalakoti,0058,Savanur,,KALASUR,
29,KARNATAKA,564,Haveri,05490,Savanur ,604032,Hiremugadur,0058,Savanur,,HIREMUGADUR,
29,KARNATAKA,564,Haveri,05490,Savanur ,604033,Neeralagi-Mahal-Karadgi ,0058,Savanur,,HIREMUGADUR,
29,KARNATAKA,564,Haveri,05490,Savanur ,604034,Chikkamugadur,0058,Savanur,,HIREMUGADUR,
29,KARNATAKA,564,Haveri,05490,Savanur ,604035,Aralihalli,0058,Savanur,,HIREMUGADUR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604036,Yaliwal,0059,Hangal,,HULLATTI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604037,Bommanahalli,0059,Hangal,,BOMMANAHALLI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604038,Hanamasagar,0059,Hangal,,BOMMANAHALLI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604039,Nellikoppa,0059,Hangal,,BOMMANAHALLI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604040,Badamgatti,0059,Hangal,,YALAVATTI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604041,Hospet,0059,Hangal,,YALAVATTI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604042,Walageri,0059,Hangal,,MASANKATTI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604043,Neeralgi (M) Adur,0059,Hangal,,MASANKATTI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604044,Harvi,0059,Hangal,,KUDAL,
29,KARNATAKA,564,Haveri,05491,Hangal ,604045,Haranagiri,0059,Hangal,,KUDAL,
29,KARNATAKA,564,Haveri,05491,Hangal ,604046,Maranabeed,0059,Hangal,,MARANABEED,
29,KARNATAKA,564,Haveri,05491,Hangal ,604047,Masankatti,0059,Hangal,,MASANKATTI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604048,Dyamankoppa (Inam),0059,Hangal,,MASANKATTI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604049,Belavatti (Hunasikatti),0059,Hangal,,BELAGALAPETH,
29,KARNATAKA,564,Haveri,05491,Hangal ,604050,Janagundikoppa,0059,Hangal,,KARGUDRI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604051,Yalavatti,0059,Hangal,,YALAVATTI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604052,Bailwal,0059,Hangal,,HULLATTI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604053,Hullatti,0059,Hangal,,HULLATTI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604054,Dasharatkoppa,0059,Hangal,,KOPPARSIKOPPA,
29,KARNATAKA,564,Haveri,05491,Hangal ,604055,Gadegundiyellapur,0059,Hangal,,HULLATTI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604056,Hasanabadi,0059,Hangal,,HULLATTI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604057,Basapur (M) Nidasangi,0059,Hangal,,YALAVATTI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604058,Yallur,0059,Hangal,,YALAVATTI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604059,Nitaginakoppa,0059,Hangal,,KARGUDRI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604060,Gundur,0059,Hangal,,KARGUDRI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604061,Aladakatti,0059,Hangal,,BELAGALAPETH,
29,KARNATAKA,564,Haveri,05491,Hangal ,604062,Chandragiri,0059,Hangal,,BELAGALAPETH,
29,KARNATAKA,564,Haveri,05491,Hangal ,604063,Bhingapur,0059,Hangal,,MARANABEED,
29,KARNATAKA,564,Haveri,05491,Hangal ,604064,Hombli,0059,Hangal,,MARANABEED,
29,KARNATAKA,564,Haveri,05491,Hangal ,604065,Allapur,0059,Hangal,,KUDAL,
29,KARNATAKA,564,Haveri,05491,Hangal ,604066,Kudal,0059,Hangal,,KUDAL,
29,KARNATAKA,564,Haveri,05491,Hangal ,604067,Naregal,0059,Hangal,,NAREGAL,
29,KARNATAKA,564,Haveri,05491,Hangal ,604068,Wardi,0059,Hangal,,NAREGAL,
29,KARNATAKA,564,Haveri,05491,Hangal ,604069,Kalvekallapur,0059,Hangal,,MARANABEED,
29,KARNATAKA,564,Haveri,05491,Hangal ,604070,Nellibeed,0059,Hangal,,MARANABEED,
29,KARNATAKA,564,Haveri,05491,Hangal ,604071,Jakkanaikankoppa,0059,Hangal,,KANCHINEGALUR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604072,Belagalapeth,0059,Hangal,,BELAGALAPETH,
29,KARNATAKA,564,Haveri,05491,Hangal ,604073,Negavanigi,0059,Hangal,,KARGUDRI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604074,Sivajipur,0059,Hangal,,KARGUDRI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604075,Maharajpet,0059,Hangal,,KARGUDRI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604076,Cheeranahalli,0059,Hangal,,BAICHAVALLI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604077,Gudagudi,0059,Hangal,,KOPPARSIKOPPA,
29,KARNATAKA,564,Haveri,05491,Hangal ,604078,Thimmapur (M) Nidasangi,0059,Hangal,,KOPPARSIKOPPA,
29,KARNATAKA,564,Haveri,05491,Hangal ,604079,Ramathirtha,0059,Hangal,,BAICHAVALLI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604080,Baichavalli,0059,Hangal,,BAICHAVALLI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604081,Rathnapur,0059,Hangal,,KARGUDRI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604082,Kargudri,0059,Hangal,,KARGUDRI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604083,Shirmapur (M) Adur,0059,Hangal,,SAVASGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604084,Kadashettihalli,0059,Hangal,,SAVASGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604085,Kanchinegalur,0059,Hangal,,KANCHINEGALUR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604086,Kopparsikoppa,0059,Hangal,,KOPPARSIKOPPA,
29,KARNATAKA,564,Haveri,05491,Hangal ,604087,Gazipur,0059,Hangal,,KOPPARSIKOPPA,
29,KARNATAKA,564,Haveri,05491,Hangal ,604088,Hulaginakoppa,0059,Hangal,,BAICHAVALLI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604089,Satenhalli,0059,Hangal,,SAVASGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604090,Malligar,0059,Hangal,,SAVASGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604091,Savasgi,0059,Hangal,,SAVASGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604092,Araleshwar,0059,Hangal,,ARALESHWAR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604093,Kalveyellapur,0059,Hangal,,BALAMBEED,
29,KARNATAKA,564,Haveri,05491,Hangal ,604094,Hotanhalli,0059,Hangal,,ARALESHWAR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604095,Akkivalli,0059,Hangal,,ARALESHWAR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604096,Kuntanhosahalli,0059,Hangal,,SURLESHWAR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604097,Hosahalli,0059,Hangal,,HIREKANAGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604098,Hirekanagi,0059,Hangal,,HIREKANAGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604099,Basavanagara,0059,Hangal,,HIREKANAGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604100,Shivajinagar,0059,Hangal,,HIREKANAGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604101,Bidarakoppa,0059,Hangal,,HIREKANAGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604102,Gotagodi,0059,Hangal,,HIREKANAGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604103,Handihal,0059,Hangal,,HIREKANAGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604104,Chikkeri,0059,Hangal,,HIREKANAGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604105,Surleshwar,0059,Hangal,,SURLESHWAR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604106,Dolleshwar,0059,Hangal,,SURLESHWAR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604107,Girishinkoppa,0059,Hangal,,GEJJIHALLI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604108,Gejjihalli,0059,Hangal,,GEJJIHALLI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604109,Kamanhalli,0059,Hangal,,MANTHAGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604110,Manthagi,0059,Hangal,,MANTHAGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604111,Shivapura,0059,Hangal,,MANTHAGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604112,Laxmipur,0059,Hangal,,MANTHAGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604113,Sagarvalli,0059,Hangal,,MANTHAGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604114,Sringeri,0059,Hangal,,SAMMASGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604115,Savikeri,0059,Hangal,,SAMMASGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604116,Hanumanakoppa,0059,Hangal,,HIRUR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604117,Hirur,0059,Hangal,,HIRUR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604118,Gadiyankanahalli,0059,Hangal,,HIRUR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604119,Mavakoppa,0059,Hangal,,SHIRGODA,
29,KARNATAKA,564,Haveri,05491,Hangal ,604120,Dyamankoppa (Sarkar),0059,Hangal,,KALLAPUR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604121,Balihalli,0059,Hangal,,HIRUR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604122,Harlakoppa,0059,Hangal,,SAMMASGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604123,Sammasgi,0059,Hangal,,SAMMASGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604124,Neralgi (Inam),0059,Hangal,,SAMMASGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604125,Hulaginahalli,0059,Hangal,,SAMMASGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604126,Mattihalli,0059,Hangal,,CHIKKOUNSHI HOSUR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604127,Konankoppa,0059,Hangal,,CHIKKOUNSHI HOSUR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604128,Kyasanur,0059,Hangal,,CHIKKOUNSHI HOSUR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604129,Shirgoda,0059,Hangal,,SHIRGODA,
29,KARNATAKA,564,Haveri,05491,Hangal ,604130,Chikkounshi Hosur,0059,Hangal,,CHIKKOUNSHI HOSUR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604131,Janginakoppa,0059,Hangal,,SHIRGODA,
29,KARNATAKA,564,Haveri,05491,Hangal ,604132,Mudur,0059,Hangal,,SHIRGODA,
29,KARNATAKA,564,Haveri,05491,Hangal ,604133,Ajagundikoppa,0059,Hangal,,SHIRGODA,
29,KARNATAKA,564,Haveri,05491,Hangal ,604134,Kondoji,0059,Hangal,,SHYADAGUPPI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604135,Shyadaguppi,0059,Hangal,,SHYADAGUPPI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604136,Makarvalli,0059,Hangal,,GONDI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604137,Hirekounshi,0059,Hangal,,GONDI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604138,Gondi,0059,Hangal,,GONDI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604139,Channapur (M) Adur,0059,Hangal,,BALAMBEED,
29,KARNATAKA,564,Haveri,05491,Hangal ,604140,Adur,0059,Hangal,,ADUR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604141,Sankrikoppa,0059,Hangal,,SEEGEHALLI SINGAPUR PLOT,
29,KARNATAKA,564,Haveri,05491,Hangal ,604142,Kodiyellapur,0059,Hangal,,SEEGEHALLI SINGAPUR PLOT,
29,KARNATAKA,564,Haveri,05491,Hangal ,604143,Shingapur,0059,Hangal,,SEEGEHALLI SINGAPUR PLOT,
29,KARNATAKA,564,Haveri,05491,Hangal ,604144,Sheegihalli (Shingahalli),0059,Hangal,,SEEGEHALLI SINGAPUR PLOT,
29,KARNATAKA,564,Haveri,05491,Hangal ,604145,Tumarikoppa,0059,Hangal,,HIREHULLAL,
29,KARNATAKA,564,Haveri,05491,Hangal ,604146,Lakamapur (M) Adur,0059,Hangal,,HIREHULLAL,
29,KARNATAKA,564,Haveri,05491,Hangal ,604147,Balambeed,0059,Hangal,,BALAMBEED,
29,KARNATAKA,564,Haveri,05491,Hangal ,604148,Havanagi,0059,Hangal,,HAVANAGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604149,Gururayapatna,0059,Hangal,,GEJJIHALLI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604150,Sevalal,0059,Hangal,,GEJJIHALLI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604151,Balur,0059,Hangal,,GEJJIHALLI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604152,Akki Alur,0059,Hangal,,AKKI ALUR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604153,Veerapura,0059,Hangal,,HAVANAGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604154,Hirehullal,0059,Hangal,,HIREHULLAL,
29,KARNATAKA,564,Haveri,05491,Hangal ,604155,Herur,0059,Hangal,,HERUR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604156,Chikkahullal,0059,Hangal,,HERUR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604157,Uppanshi,0059,Hangal,,UPPANSHI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604158,Kalkeri,0059,Hangal,,HERUR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604159,Tavargoppa,0059,Hangal,,HIREHULLAL,
29,KARNATAKA,564,Haveri,05491,Hangal ,604160,Basapur (M) Adur,0059,Hangal,,KUSNUR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604161,Somapur,0059,Hangal,,HAVANAGI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604162,Malagund,0059,Hangal,,MALGUND,
29,KARNATAKA,564,Haveri,05491,Hangal ,604163,Kallapur,0059,Hangal,,KALLAPUR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604164,Hanamapur,0059,Hangal,,KALLAPUR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604165,Yallapur (Inam),0059,Hangal,,KALLAPUR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604166,Yethinahalli-M-Adur,0059,Hangal,,MALGUND,
29,KARNATAKA,564,Haveri,05491,Hangal ,604167,Wasan,0059,Hangal,,KUSNUR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604168,Kusnur,0059,Hangal,,KUSNUR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604169,Byagawadi,0059,Hangal,,SOMASAGARA,
29,KARNATAKA,564,Haveri,05491,Hangal ,604170,Somasagara,0059,Hangal,,SOMASAGARA,
29,KARNATAKA,564,Haveri,05491,Hangal ,604171,Guddad Mattihalli,0059,Hangal,,UPPANSHI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604172,Mulathalli,0059,Hangal,,UPPANSHI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604173,Dommanala,0059,Hangal,,SOMASAGARA,
29,KARNATAKA,564,Haveri,05491,Hangal ,604174,Hirebasur,0059,Hangal,,SOMASAGARA,
29,KARNATAKA,564,Haveri,05491,Hangal ,604175,Kelavarkoppa,0059,Hangal,,KELAVARKOPPA,
29,KARNATAKA,564,Haveri,05491,Hangal ,604176,Karekyathanahalli,0059,Hangal,,KELAVARKOPPA,
29,KARNATAKA,564,Haveri,05491,Hangal ,604177,Kanneshwar,0059,Hangal,,KUSNUR,
29,KARNATAKA,564,Haveri,05491,Hangal ,604178,Arashinguppi,0059,Hangal,,SHYADAGUPPI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604179,Sheshagiri,0059,Hangal,,HONKAN,
29,KARNATAKA,564,Haveri,05491,Hangal ,604180,Honkan,0059,Hangal,,HONKAN,
29,KARNATAKA,564,Haveri,05491,Hangal ,604181,Lakmapur (Inam),0059,Hangal,,HONKAN,
29,KARNATAKA,564,Haveri,05491,Hangal ,604182,Byathanal,0059,Hangal,,KELAVARKOPPA,
29,KARNATAKA,564,Haveri,05491,Hangal ,604183,Malapur,0059,Hangal,,KELAVARKOPPA,
29,KARNATAKA,564,Haveri,05491,Hangal ,604184,Tilavalli,0059,Hangal,,TILAVALLI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604185,Kirwadi,0059,Hangal,,KIRWADI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604186,Hallibail,0059,Hangal,,KIRWADI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604187,Hulagaddi,0059,Hangal,,KIRWADI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604188,Kalguddi,0059,Hangal,,KIRWADI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604189,Yathinhalli (M) Tilavalli,0059,Hangal,,KIRWADI,
29,KARNATAKA,564,Haveri,05491,Hangal ,604190,Koppagondankop,0059,Hangal,,TILAVALLI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604191,Naganur,0060,Haveri,,NAGANUR,
29,KARNATAKA,564,Haveri,05492,Haveri ,604192,Varadahalli,0060,Haveri,,NAGANUR,
29,KARNATAKA,564,Haveri,05492,Haveri ,604193,Devagiri,0060,Haveri,,DEVAGIRI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604194,Benchihalli,0060,Haveri,,NAGANUR,
29,KARNATAKA,564,Haveri,05492,Haveri ,604195,Venkatapur,0060,Haveri,,DEVIHOSUR,
29,KARNATAKA,564,Haveri,05492,Haveri ,604196,Devihosur,0060,Haveri,,DEVIHOSUR,
29,KARNATAKA,564,Haveri,05492,Haveri ,604197,Aladakatti,0060,Haveri,,ALADAKATTI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604198,Hosalli-M-Adur,0060,Haveri,,ALADAKATTI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604199,Gourapur-M-Adur,0060,Haveri,,KULENUR,
29,KARNATAKA,564,Haveri,05492,Haveri ,604200,Kulenur,0060,Haveri,,KULENUR,
29,KARNATAKA,564,Haveri,05492,Haveri ,604201,Sangur,0060,Haveri,,SANGUR,
29,KARNATAKA,564,Haveri,05492,Haveri ,604202,Bidaragaddi,0060,Haveri,,SANGUR,
29,KARNATAKA,564,Haveri,05492,Haveri ,604203,Timmapur-M-Adur,0060,Haveri,,KULENUR,
29,KARNATAKA,564,Haveri,05492,Haveri ,604204,Najikalakamapur,0060,Haveri,,KULENUR,
29,KARNATAKA,564,Haveri,05492,Haveri ,604205,Kerimattihalli,0060,Haveri,,ALADAKATTI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604206,Bujruk Kodihalli,0060,Haveri,,KANAKAPURA,
29,KARNATAKA,564,Haveri,05492,Haveri ,604207,Hombardi,0060,Haveri,,HOMBARDI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604208,Chikkalingadahalli,0060,Haveri,,KANAKAPURA,
29,KARNATAKA,564,Haveri,05492,Haveri ,604209,Kabbur,0060,Haveri,,KABBUR,
29,KARNATAKA,564,Haveri,05492,Haveri ,604210,Shivajinagar,0060,Haveri,,KULENUR,
29,KARNATAKA,564,Haveri,05492,Haveri ,604211,Didagur,0060,Haveri,,SANGUR,
29,KARNATAKA,564,Haveri,05492,Haveri ,604212,Shiddeshwar Nagar,0060,Haveri,,KABBUR,
29,KARNATAKA,564,Haveri,05492,Haveri ,604213,Benakanahalli,0060,Haveri,,KABBUR,
29,KARNATAKA,564,Haveri,05492,Haveri ,604214,Hirelingadahalli,0060,Haveri,,KURABAGONDA,
29,KARNATAKA,564,Haveri,05492,Haveri ,604215,Kallapur,0060,Haveri,,KURABAGONDA,
29,KARNATAKA,564,Haveri,05492,Haveri ,604216,Kurabagonda,0060,Haveri,,KURABAGONDA,
29,KARNATAKA,564,Haveri,05492,Haveri ,604217,Kolur,0060,Haveri,,KOLUR,
29,KARNATAKA,564,Haveri,05492,Haveri ,604218,Karjagi,0060,Haveri,,KARJAGI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604219,Ramapur,0060,Haveri,,YALAGACHI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604220,Agasanamatti,0060,Haveri,,YALAGACHI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604221,Konana Tambigi,0060,Haveri,,KONANA TAMBIGI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604222,Kesaralli,0060,Haveri,,KONANA TAMBIGI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604223,Melmuri,0060,Haveri,,HANDIGANUR,
29,KARNATAKA,564,Haveri,05492,Haveri ,604224,Handiganur,0060,Haveri,,HANDIGANUR,
29,KARNATAKA,564,Haveri,05492,Haveri ,604225,Koradur,0060,Haveri,,HOSARITTI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604226,Mannur,0060,Haveri,,KONANA TAMBIGI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604227,Shirmapur,0060,Haveri,,KONANA TAMBIGI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604228,Yalagachi,0060,Haveri,,YALAGACHI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604229,Basavanakatti,0060,Haveri,,YALAGACHI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604230,Machapur,0060,Haveri,,YALAGACHI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604231,Ganajur,0060,Haveri,,KOLUR,
29,KARNATAKA,564,Haveri,05492,Haveri ,604232,Devagiri Yellapur,0060,Haveri,,DEVAGIRI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604233,Yattinahalli,0060,Haveri,,KARJAGI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604234,Jangamanakop,0060,Haveri,,AGADI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604235,Agadi,0060,Haveri,,AGADI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604236,Budagatti,0060,Haveri,,YALAGACHI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604237,Timmenhalli,0060,Haveri,,KATENAHALLI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604238,Malapur,0060,Haveri,,KALLIHAL,
29,KARNATAKA,564,Haveri,05492,Haveri ,604239,Bujruk Veerapur,0060,Haveri,,KALLIHAL,
29,KARNATAKA,564,Haveri,05492,Haveri ,604240,Totadayellapur,0060,Haveri,,HOMBARDI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604241,Kanakapur,0060,Haveri,,KANAKAPURA,
29,KARNATAKA,564,Haveri,05492,Haveri ,604242,Nelogal,0060,Haveri,,HOMBARDI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604243,Kallihal,0060,Haveri,,KALLIHAL,
29,KARNATAKA,564,Haveri,05492,Haveri ,604244,Katenahalli,0060,Haveri,,KATENAHALLI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604245,Hanumanahalli,0060,Haveri,,KATENAHALLI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604246,Kanavalli,0060,Haveri,,KANAVALLI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604247,Bailmadapura,0060,Haveri,,HALAGI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604248,Gudisalkoppa,0060,Haveri,,HALAGI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604249,Kerikop,0060,Haveri,,HALAGI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604250,Meundi,0060,Haveri,,MEUNDI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604251,Taredahalli,0060,Haveri,,MEUNDI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604252,Guilagundi,0060,Haveri,,MEUNDI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604253,Neeralagi-M-Guttal,0060,Haveri,,BELAVIGI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604254,Gudur,0060,Haveri,,MAROL,
29,KARNATAKA,564,Haveri,05492,Haveri ,604255,Halagi,0060,Haveri,,HALAGI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604256,Maradur,0060,Haveri,,HALAGI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604257,Kittur,0060,Haveri,,HALAGI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604258,Channur,0060,Haveri,,HOSARITTI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604259,Hosaritti,0060,Haveri,,HOSARITTI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604260,Akkur,0060,Haveri,,HOSARITTI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604261,Kodabal,0060,Haveri,,MAROL,
29,KARNATAKA,564,Haveri,05492,Haveri ,604262,Marol,0060,Haveri,,MAROL,
29,KARNATAKA,564,Haveri,05492,Haveri ,604263,Belavigi,0060,Haveri,,BELAVIGI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604264,Galaganath,0060,Haveri,,MEUNDI,
29,KARNATAKA,564,Haveri,05492,Haveri ,604265,Neglur,0060,Haveri,,NEGLUR,
